Data,Sentimento,Decisão,Preço Unitário,Qtd. Ações,Valor Investido,Caixa Livre,Patrimônio Total,Lucro/Prejuízo,Resumo da Notícia
2025-10-21,NEGATIVO,MANTIDO (Zerado),5.0,0,0.0,10000.0,10000.0,,"Ibovespa cai e dólar sobe a R$ 5,40 com investidores de olho em tarifas e balanços Investidores aguardam relatório de produção e vendas da Vale (VALE3) e, no exterior, do balanço da Netflix; Weg (WEGE3) e Usiminas (USIM5) também divulgam resultados nesta semana | Ibovespa cai e dólar sobe a R$ 5,40 com investidores de olho em tarifas e balanços Investidores aguardam relatório de produção e vendas da Vale (VALE3) e, no exterior, do balanço da Netflix; Weg (WEGE3) e Usiminas (USIM5) também divulgam resultados nesta semana"
2026-04-24,NEGATIVO,MANTIDO (Zerado),7.67,0,0.0,10000.0,10000.0,,"Ibovespa Futuro sobe após correção na véspera, enquanto guerra no Irã segue no radar Investidores nacionais também repercutem o resultado da Usiminas | Usiminas (USIM5) chega a saltar cerca de 8% após resultados acima do esperado no 1T Desempenho foi puxado por siderurgia, que compensou a fraqueza em mineração | Por que o lucro da Usiminas cresceu 596% mesmo com queda nas vendas? Siderurgia foi afetada por enxurrada de importados e mineração sentiu efeito das chuvas: câmbio ajudou"
